DEPARTURES_PERFORMED,PASSENGERS,ORIGIN_AIRPORT_SEQ_ID,DEST_AIRPORT_SEQ_ID,QUARTER,MONTH
33.00,3697.00,1105703,1025702,2,4
33.00,3697.00,1127805,1069302,1,1
33.00,3701.00,1067603,1562405,4,10
33.00,3707.00,1039707,1072102,1,2
33.00,3707.00,1129202,1448903,1,3
33.00,3707.00,1405702,1410702,1,3
33.00,3708.00,1039708,1226604,3,9
33.00,3708.00,1125905,1014006,3,8
33.00,3711.00,1393008,1468503,4,10
33.00,3711.00,1501606,1219103,1,1
33.00,3716.00,1402702,1082106,3,9
33.00,3717.00,1393008,1125905,3,7
33.00,3719.00,1319801,1125904,1,2
33.00,3723.00,1410702,1110902,1,1
33.00,3729.00,1247805,1129202,1,2
33.00,3729.00,1323202,1143302,4,11
33.00,3734.00,1082106,1079206,1,2
33.00,3734.00,1530402,1106606,4,10
33.00,3735.00,1419306,1069302,2,5
33.00,3738.00,1393102,1082106,3,9
33.00,3738.00,1405702,1486903,1,3
33.00,3740.00,1129806,1142309,3,7
33.00,3742.00,1039707,1387102,1,2
33.00,3746.00,1219103,1233904,2,6
33.00,3746.00,1319802,1486903,3,7
33.00,3747.00,1082106,1288904,1,1
33.00,3748.00,1099402,1082106,1,3
33.00,3752.00,1319802,1501606,4,10
33.00,3761.00,1402702,1430706,4,10
33.00,3762.00,1039708,1129203,3,7
33.00,3764.00,1104205,1393008,2,4
33.00,3765.00,1323002,1105703,2,5
33.00,3766.00,1486903,1319802,3,7
33.00,3770.00,1319802,1410703,4,10
33.00,3771.00,1154006,1125905,4,11
33.00,3773.00,1393008,1104205,2,4
33.00,3773.00,1468503,1410006,3,8
33.00,3775.00,1129202,1143302,2,4
33.00,3776.00,1129806,1324402,2,5
33.00,3778.00,1129202,1501606,2,5
33.00,3778.00,1379611,1389101,3,9
33.00,3779.00,1467903,1410702,1,2
33.00,3780.00,1410702,1233904,1,3
33.00,3783.00,1489302,1289209,3,8
33.00,3784.00,1449202,1530402,1,1
33.00,3788.00,1467903,1323202,3,9
33.00,3790.00,1082106,1463502,2,6
33.00,3790.00,1219103,1315805,2,6
33.00,3790.00,1247805,1320402,1,2
33.00,3802.00,1289208,1219103,1,2
33.00,3804.00,1449202,1330303,1,1
33.00,3807.00,1042302,1449202,2,5
33.00,3810.00,1072102,1099402,2,5
33.00,3814.00,1082106,1463502,3,7
33.00,3814.00,1129203,1219104,3,8
33.00,3814.00,1295304,1129203,3,9
33.00,3815.00,1474703,1080003,1,1
33.00,3817.00,1348702,1501606,2,5
33.00,3818.00,1410702,1379610,2,5
33.00,3819.00,1393008,1426204,1,1
33.00,3820.00,1082106,1412202,3,9
33.00,3820.00,1143302,1072102,2,5
33.00,3821.00,1288904,1457002,2,5
33.00,3823.00,1129806,1402702,1,1
33.00,3823.00,1161802,1357702,2,5
33.00,3823.00,1468305,1393008,1,2
33.00,3827.00,1349506,1105704,3,7
33.00,3828.00,1069302,1562404,2,6
33.00,3829.00,1330303,1501606,2,5
33.00,3831.00,1226604,1127805,3,8
33.00,3831.00,1405702,1477104,2,4
33.00,3833.00,1495503,1201602,1,3
33.00,3836.00,1295407,1410703,3,7
33.00,3838.00,1042302,1393008,2,4
33.00,3840.00,1071302,1288904,3,7
33.00,3840.00,1410702,1426204,1,1
33.00,3840.00,1412202,1393008,3,7
33.00,3841.00,1125905,1169707,3,7
33.00,3841.00,1323202,1537604,1,3
33.00,3843.00,1129806,1348702,1,3
33.00,3844.00,1247805,1393008,1,1
33.00,3847.00,1477104,1474703,2,4
33.00,3848.00,1393008,1319801,2,4
33.00,3852.00,1562405,1067603,4,10
33.00,3853.00,1226403,1129806,3,8
33.00,3853.00,1323202,1169706,2,4
33.00,3855.00,1042302,1129203,3,9
33.00,3858.00,1069302,1393008,2,5
33.00,3858.00,1295304,1348702,1,3
33.00,3859.00,1320403,1463502,4,10
33.00,3860.00,1530402,1072102,1,1
33.00,3863.00,1039708,1334207,4,11
33.00,3865.00,1530402,1125904,1,3
33.00,3868.00,1489302,1295407,2,5
33.00,3869.00,1486903,1319801,1,3
33.00,3871.00,1410702,1188402,1,2
33.00,3871.00,1501606,1530402,1,2
33.00,3872.00,1393008,1104206,3,9
33.00,3875.00,1129203,1468306,4,11
33.00,3876.00,1530402,1226402,1,3
33.00,3877.00,1393008,1467903,2,4
33.00,3880.00,1489302,1129203,4,11
33.00,3885.00,1082106,1412202,2,6
33.00,3886.00,1245103,1082106,4,10
33.00,3892.00,1319802,1125905,4,10
33.00,3893.00,1319801,1393008,2,6
33.00,3894.00,1468902,1288904,2,4
33.00,3895.00,1014005,1410702,1,3
33.00,3895.00,1069303,1412202,4,10
33.00,3897.00,1530402,1042302,2,6
33.00,3898.00,1226402,1349505,1,2
33.00,3899.00,1323202,1110902,2,6
33.00,3899.00,1357702,1072103,3,7
33.00,3901.00,1288904,1468306,3,8
33.00,3903.00,1169707,1501606,3,7
33.00,3903.00,1467903,1501606,2,4
33.00,3907.00,1486903,1489302,4,11
33.00,3910.00,1410702,1334207,2,4
33.00,3911.00,1349505,1129202,1,1
33.00,3911.00,1412202,1082106,2,5
33.00,3913.00,1169707,1069303,3,8
33.00,3914.00,1129203,1350203,4,11
33.00,3918.00,1348502,1129806,3,8
33.00,3919.00,1069303,1127805,4,10
33.00,3926.00,1127805,1348702,3,8
33.00,3929.00,1014005,1410702,1,3
33.00,3931.00,1320403,1127805,3,9
33.00,3934.00,1042302,1477104,1,1
33.00,3934.00,1127805,1501606,2,4
33.00,3936.00,1110902,1323202,3,7
33.00,3939.00,1042302,1289209,4,10
33.00,3941.00,1501606,1410702,1,1
33.00,3942.00,1405702,1379610,2,6
33.00,3943.00,1129806,1226603,2,5
33.00,3944.00,1319801,1530402,1,1
33.00,3946.00,1489302,1042302,3,8
33.00,3948.00,1330304,1530402,3,9
33.00,3950.00,1323202,1468306,3,9
33.00,3951.00,1489302,1042302,2,6
33.00,3952.00,1323202,1393102,3,8
33.00,3959.00,1483106,1474703,1,1
33.00,3961.00,1468306,1226604,4,10
33.00,3962.00,1410702,1483106,2,6
33.00,3962.00,1410703,1389101,4,10
33.00,3968.00,1069303,1393102,4,10
33.00,3968.00,1489302,1474703,1,1
33.00,3969.00,1232306,1393008,3,7
33.00,3972.00,1052907,1082106,1,2
33.00,3972.00,1082106,1025703,4,10
33.00,3973.00,1104205,1226603,1,1
33.00,3973.00,1129203,1110902,3,8
33.00,3973.00,1348702,1393008,3,7
33.00,3975.00,1169707,1143302,4,10
33.00,3975.00,1463502,1082106,4,11
33.00,3976.00,1323202,1069302,2,5
33.00,3976.00,1402702,1082106,2,6
33.00,3977.00,1042302,1477104,3,8
33.00,3977.00,1161802,1245102,2,5
33.00,3977.00,1169706,1502403,2,6
33.00,3977.00,1393008,1129203,3,7
33.00,3978.00,1426204,1410702,1,1
33.00,3979.00,1099402,1072103,4,11
33.00,3979.00,1288904,1042302,4,10
33.00,3979.00,1289208,1319801,2,6
33.00,3981.00,1125905,1530402,3,9
33.00,3986.00,1127805,1105703,2,4
33.00,3987.00,1483106,1474703,3,9
33.00,3988.00,1288904,1289208,2,6
33.00,3988.00,1501606,1039708,3,7
33.00,3990.00,1072103,1099402,4,11
33.00,3992.00,1393008,1412202,3,9
33.00,3998.00,1125904,1530402,1,1
33.00,3998.00,1412202,1161802,1,3
33.00,4000.00,1042302,1349506,4,10
33.00,4002.00,1489302,1410702,1,1
33.00,4010.00,1069303,1148102,3,7
33.00,4011.00,1330303,1289208,1,1
33.00,4012.00,1319801,1295304,2,4
33.00,4014.00,1477104,1405702,2,4
33.00,4015.00,1530402,1412202,4,11
33.00,4016.00,1129202,1489302,1,2
33.00,4016.00,1501606,1072102,2,6
33.00,4017.00,1474703,1405703,4,11
33.00,4018.00,1104206,1161803,3,8
33.00,4018.00,1348702,1127805,3,8
33.00,4019.00,1082106,1463502,2,4
33.00,4019.00,1143302,1129202,2,5
33.00,4021.00,1099402,1072103,4,10
33.00,4022.00,1069303,1334207,3,7
33.00,4023.00,1129202,1330303,2,4
33.00,4024.00,1288904,1071302,4,11
33.00,4024.00,1393008,1319802,4,11
33.00,4027.00,1295407,1489302,1,3
33.00,4027.00,1379611,1410703,3,8
33.00,4028.00,1125905,1320403,3,9
33.00,4030.00,1410702,1014005,1,2
33.00,4030.00,1430706,1323202,3,9
33.00,4035.00,1082106,1501606,1,1
33.00,4035.00,1468306,1320403,3,7
33.00,4037.00,1129202,1457002,1,2
33.00,4037.00,1324403,1320403,4,10
33.00,4037.00,1349505,1501606,2,5
33.00,4037.00,1486903,1288904,2,4
33.00,4040.00,1449203,1129203,4,11
33.00,4040.00,1467903,1393008,3,8
33.00,4043.00,1323202,1463502,3,8
33.00,4043.00,1387103,1323202,3,8
33.00,4044.00,1330304,1245103,3,8
33.00,4047.00,1288904,1486903,1,2
33.00,4049.00,1330303,1288904,1,3
33.00,4049.00,1474703,1188402,2,4
33.00,4050.00,1323202,1452401,2,6
33.00,4050.00,1530402,1449202,1,1
33.00,4060.00,1014006,1323202,4,10
33.00,4062.00,1430706,1320402,1,2
33.00,4063.00,1289209,1042302,4,10
33.00,4064.00,1025702,1105703,2,6
33.00,4065.00,1320403,1324403,4,10
33.00,4070.00,1106606,1082106,3,7
33.00,4073.00,1330304,1449203,3,9
33.00,4075.00,1161802,1410702,1,3
33.00,4075.00,1330304,1226604,3,7
33.00,4076.00,1289209,1405703,4,10
33.00,4078.00,1129806,1325603,2,4
33.00,4085.00,1350203,1129203,4,11
33.00,4087.00,1105703,1320402,1,3
33.00,4094.00,1233904,1288904,2,4
33.00,4095.00,1105703,1468305,2,4
33.00,4096.00,1105703,1349505,1,3
33.00,4097.00,1486903,1379611,4,10
33.00,4101.00,1226603,1468305,1,1
33.00,4102.00,1387102,1410702,2,4
33.00,4103.00,1104205,1226603,1,2
33.00,4104.00,1419306,1069302,2,5
33.00,4106.00,1393008,1233904,4,10
33.00,4107.00,1129203,1477104,4,11
33.00,4110.00,1099402,1072102,2,6
33.00,4113.00,1042302,1393008,2,5
33.00,4113.00,1334207,1129202,1,1
33.00,4113.00,1387103,1410703,3,7
33.00,4113.00,1410703,1486903,3,9
33.00,4114.00,1323202,1169706,2,5
33.00,4117.00,1082106,1349505,2,4
33.00,4127.00,1014006,1082106,3,7
33.00,4127.00,1239103,1169707,4,11
33.00,4128.00,1393008,1129806,4,10
33.00,4134.00,1489302,1410702,2,4
33.00,4136.00,1129202,1477104,1,2
33.00,4136.00,1483106,1042302,1,3
33.00,4138.00,1393008,1486903,1,2
33.00,4139.00,1039707,1410702,2,5
33.00,4141.00,1537604,1474703,1,1
33.00,4145.00,1042302,1330303,2,4
33.00,4146.00,1226604,1467903,4,11
33.00,4147.00,1039707,1323202,1,3
33.00,4149.00,1468305,1410702,1,3
33.00,4150.00,1410702,1334207,1,3
33.00,4151.00,1467903,1410702,1,3
33.00,4152.00,1288904,1226603,1,2
33.00,4152.00,1410703,1323202,3,8
33.00,4155.00,1320403,1079206,3,9
33.00,4155.00,1387103,1288904,4,11
33.00,4157.00,1129202,1349505,2,4
33.00,4162.00,1457002,1410702,1,2
33.00,4164.00,1288904,1129202,2,5
33.00,4164.00,1501606,1319801,2,5
33.00,4167.00,1052907,1402702,2,6
33.00,4167.00,1562404,1067603,1,3
33.00,4175.00,1025702,1105703,2,4
33.00,4177.00,1129202,1039707,2,6
33.00,4178.00,1299206,1501606,2,5
33.00,4181.00,1323202,1349505,1,3
33.00,4184.00,1072102,1468502,2,4
33.00,4186.00,1449202,1484306,2,4
33.00,4190.00,1288904,1389101,4,10
33.00,4194.00,1288904,1289208,2,5
33.00,4195.00,1219104,1289209,3,7
33.00,4198.00,1082106,1402702,1,3
33.00,4201.00,1105704,1099402,3,8
33.00,4204.00,1069302,1148102,2,6
33.00,4204.00,1468306,1069303,4,10
33.00,4205.00,1025702,1320402,2,6
33.00,4207.00,1169706,1219103,2,4
33.00,4209.00,1245102,1161802,2,5
33.00,4209.00,1474703,1405703,4,11
33.00,4211.00,1226603,1530402,1,3
33.00,4211.00,1323202,1410005,2,4
33.00,4216.00,1219104,1501606,3,8
33.00,4220.00,1468306,1129203,4,11
33.00,4223.00,1082106,1239103,4,10
33.00,4225.00,1069303,1219104,4,10
33.00,4225.00,1323202,1119302,4,10
33.00,4227.00,1393008,1079206,3,9
33.00,4237.00,1486903,1125904,1,1
33.00,4237.00,1530402,1501606,4,10
33.00,4238.00,1079206,1393008,3,9
33.00,4239.00,1319801,1393008,2,4
33.00,4240.00,1042302,1477104,1,3
33.00,4242.00,1104206,1323202,3,7
33.00,4247.00,1129202,1389101,1,3
33.00,4247.00,1129806,1014006,4,11
33.00,4253.00,1072103,1410006,3,8
33.00,4254.00,1110902,1129203,4,10
33.00,4255.00,1393102,1082106,2,5
33.00,4256.00,1288904,1071302,3,9
33.00,4257.00,1410702,1387102,2,4
33.00,4264.00,1052907,1393008,3,9
33.00,4264.00,1105704,1537003,3,7
33.00,4264.00,1530402,1410703,4,11
33.00,4270.00,1069303,1245103,3,7
33.00,4281.00,1486903,1410703,3,9
33.00,4282.00,1039707,1501606,2,5
33.00,4282.00,1042302,1289208,2,4
33.00,4285.00,1039708,1449203,4,11
33.00,4286.00,1501606,1129203,4,11
33.00,4287.00,1127805,1129806,3,9
33.00,4287.00,1410703,1106606,4,11
33.00,4288.00,1402702,1082106,3,7
33.00,4289.00,1161802,1226603,1,2
33.00,4292.00,1226603,1288904,1,3
33.00,4293.00,1042302,1393008,4,11
33.00,4294.00,1410703,1379611,4,11
33.00,4296.00,1029906,1348702,2,6
33.00,4297.00,1014006,1129203,3,7
33.00,4299.00,1410006,1463502,3,8
33.00,4305.00,1067603,1562404,1,3
33.00,4306.00,1468503,1129806,4,10
33.00,4307.00,1474703,1039707,1,1
33.00,4311.00,1072102,1330303,1,3
33.00,4312.00,1349505,1129202,2,5
33.00,4313.00,1393008,1449203,4,10
33.00,4315.00,1410702,1489302,1,1
33.00,4316.00,1110902,1410702,1,3
33.00,4316.00,1129202,1160302,1,3
33.00,4319.00,1393008,1245103,4,10
33.00,4320.00,1169707,1105704,3,7
33.00,4321.00,1069302,1104205,1,2
33.00,4321.00,1226403,1129806,4,11
33.00,4321.00,1320403,1473004,4,10
33.00,4321.00,1474703,1289208,2,5
33.00,4323.00,1104206,1410703,4,10
33.00,4324.00,1039707,1330303,2,4
33.00,4329.00,1405703,1477104,4,11
33.00,4329.00,1474703,1188402,4,10
33.00,4331.00,1449203,1069303,3,9
33.00,4333.00,1129806,1468503,4,10
33.00,4333.00,1348702,1483106,2,6
33.00,4336.00,1161802,1072102,2,5
33.00,4338.00,1125904,1379610,2,4
33.00,4341.00,1477104,1405703,3,9
33.00,4343.00,1188402,1474703,2,4
33.00,4345.00,1449203,1348702,4,10
33.00,4347.00,1127805,1105703,2,6
33.00,4351.00,1320402,1334207,1,1
33.00,4352.00,1039707,1562404,2,6
33.00,4352.00,1104206,1289209,3,9
33.00,4352.00,1129202,1468902,1,3
33.00,4352.00,1320403,1161803,4,11
33.00,4353.00,1410702,1289208,2,6
33.00,4356.00,1247805,1467903,4,11
33.00,4359.00,1334207,1501606,3,9
33.00,4361.00,1289209,1323202,3,8
33.00,4362.00,1288904,1330303,1,3
33.00,4362.00,1348702,1082106,3,7
33.00,4363.00,1127805,1393008,2,6
33.00,4364.00,1410702,1389101,2,6
33.00,4364.00,1410703,1319802,4,10
33.00,4368.00,1468305,1226402,1,3
33.00,4370.00,1247805,1477104,1,2
33.00,4375.00,1288904,1226603,2,6
33.00,4376.00,1405703,1489302,3,9
33.00,4380.00,1468306,1226403,4,10
33.00,4382.00,1325603,1129806,2,4
33.00,4383.00,1154005,1042302,2,5
33.00,4383.00,1474703,1289209,3,7
33.00,4387.00,1072102,1105703,2,6
33.00,4387.00,1320402,1467903,2,4
33.00,4389.00,1197705,1039707,2,4
33.00,4391.00,1330303,1324402,1,3
33.00,4397.00,1323202,1410005,2,5
33.00,4403.00,1530402,1393008,4,11
33.00,4407.00,1129806,1295304,3,9
33.00,4407.00,1489302,1410702,2,6
33.00,4410.00,1477104,1330304,4,10
33.00,4416.00,1042302,1530402,1,3
33.00,4416.00,1477104,1289208,1,2
33.00,4417.00,1039707,1530402,2,4
33.00,4417.00,1106606,1320402,2,4
33.00,4418.00,1042302,1220606,3,7
33.00,4419.00,1323202,1105703,2,6
33.00,4422.00,1119302,1393008,2,6
33.00,4423.00,1221702,1039707,1,1
33.00,4424.00,1330303,1069302,1,3
33.00,4425.00,1129203,1084907,3,7
33.00,4427.00,1319801,1320402,2,6
33.00,4428.00,1410702,1379610,1,1
33.00,4431.00,1129203,1330304,3,7
33.00,4433.00,1129202,1129806,2,4
33.00,4434.00,1463502,1323202,4,10
33.00,4435.00,1410702,1106606,1,2
33.00,4436.00,1323202,1289208,1,2
33.00,4436.00,1530402,1430706,2,5
33.00,4437.00,1129202,1129806,1,1
33.00,4439.00,1537604,1129202,2,4
33.00,4441.00,1015804,1169706,2,5
33.00,4441.00,1071302,1410703,4,11
33.00,4441.00,1379611,1467903,3,9
33.00,4443.00,1039707,1161802,1,1
33.00,4443.00,1198604,1393008,3,7
33.00,4444.00,1412202,1320402,2,4
33.00,4445.00,1069303,1289209,4,11
33.00,4446.00,1530402,1226603,1,3
33.00,4449.00,1125905,1154006,3,9
33.00,4454.00,1129203,1233904,4,11
33.00,4454.00,1410703,1467903,4,11
33.00,4454.00,1509602,1320402,1,2
33.00,4455.00,1226603,1468305,1,3
33.00,4456.00,1219103,1323202,1,1
33.00,4457.00,1039708,1129203,3,8
33.00,4457.00,1410703,1501606,3,7
33.00,4461.00,1467903,1042302,3,8
33.00,4463.00,1129806,1105703,1,3
33.00,4464.00,1393008,1288904,3,9
33.00,4465.00,1125904,1530402,1,2
33.00,4465.00,1477104,1247805,1,2
33.00,4467.00,1330304,1410006,3,7
33.00,4469.00,1129203,1412202,3,9
33.00,4470.00,1501606,1410703,3,8
33.00,4471.00,1410005,1320402,1,3
33.00,4476.00,1042302,1477104,1,2
33.00,4478.00,1484306,1129806,2,6
33.00,4479.00,1072102,1288904,2,6
33.00,4479.00,1219104,1530402,3,8
33.00,4480.00,1410006,1449203,4,11
33.00,4480.00,1483106,1348702,2,6
33.00,4482.00,1069303,1320403,4,10
33.00,4485.00,1039708,1078503,3,7
33.00,4486.00,1452402,1105704,3,8
33.00,4487.00,1323202,1467903,2,4
33.00,4489.00,1463502,1501606,2,4
33.00,4490.00,1069303,1330304,3,9
33.00,4490.00,1129202,1349505,2,5
33.00,4490.00,1169707,1239103,4,11
33.00,4490.00,1323202,1105704,3,7
33.00,4493.00,1393008,1330304,4,11
33.00,4494.00,1330303,1323202,1,3
33.00,4498.00,1042302,1477104,2,6
33.00,4501.00,1129202,1474703,1,3
33.00,4501.00,1468502,1072102,2,4
33.00,4502.00,1537605,1129806,3,7
33.00,4503.00,1387102,1039707,1,2
33.00,4504.00,1039708,1410703,4,11
33.00,4509.00,1410702,1467903,2,6
33.00,4510.00,1039707,1449202,2,6
33.00,4512.00,1320402,1082106,1,2
33.00,4514.00,1129203,1410006,3,9
33.00,4516.00,1129202,1537604,2,6
33.00,4516.00,1289209,1349506,4,10
33.00,4521.00,1288904,1457002,3,8
33.00,4521.00,1330303,1226603,2,4
33.00,4522.00,1226603,1393008,1,1
33.00,4523.00,1129203,1457002,3,8
33.00,4527.00,1154006,1125905,4,10
33.00,4532.00,1226603,1330303,2,5
33.00,4533.00,1226402,1468305,1,3
33.00,4533.00,1288904,1014006,4,10
33.00,4533.00,1489302,1474703,3,7
33.00,4536.00,1405703,1489302,3,7
33.00,4538.00,1474703,1489302,1,1
33.00,4542.00,1288904,1334207,1,3
33.00,4544.00,1129806,1127805,2,4
33.00,4544.00,1474703,1482805,2,6
33.00,4545.00,1349506,1072103,4,10
33.00,4547.00,1129202,1295304,1,1
33.00,4548.00,1323202,1039707,1,1
33.00,4549.00,1224404,1463502,2,4
33.00,4555.00,1039708,1082106,3,9
33.00,4557.00,1412202,1129203,3,8
33.00,4559.00,1430706,1323202,3,8
33.00,4561.00,1069303,1161803,3,7
33.00,4561.00,1324402,1219103,2,5
33.00,4562.00,1379610,1288904,1,3
33.00,4564.00,1188402,1288904,1,3
33.00,4566.00,1474703,1039708,4,10
33.00,4569.00,1106606,1474703,3,9
33.00,4573.00,1410702,1233904,2,4
33.00,4575.00,1449203,1039708,4,11
33.00,4579.00,1082106,1219103,2,4
33.00,4579.00,1474703,1387103,3,7
33.00,4580.00,1477104,1405702,2,4
33.00,4582.00,1385104,1129203,3,9
33.00,4583.00,1039707,1052907,2,4
33.00,4583.00,1452402,1105704,3,7
33.00,4583.00,1474703,1410702,1,3
33.00,4584.00,1410005,1072102,1,3
33.00,4584.00,1498603,1119302,1,3
33.00,4590.00,1320402,1319801,1,1
33.00,4592.00,1042302,1410703,3,9
33.00,4593.00,1468305,1226603,2,5
33.00,4594.00,1154005,1288904,2,6
33.00,4594.00,1323202,1169706,2,5
33.00,4594.00,1530402,1125905,3,7
33.00,4598.00,1161802,1289208,1,3
33.00,4599.00,1330303,1161802,1,2
33.00,4600.00,1477104,1288904,2,5
33.00,4604.00,1161802,1449202,1,1
33.00,4605.00,1477104,1042302,2,6
33.00,4608.00,1393008,1052907,3,9
33.00,4608.00,1467903,1129202,2,5
33.00,4609.00,1410005,1402702,2,6
33.00,4613.00,1419306,1320402,1,3
33.00,4617.00,1410005,1348702,2,6
33.00,4618.00,1320403,1509602,3,9
33.00,4618.00,1330304,1247805,3,8
33.00,4621.00,1039708,1078503,3,8
33.00,4621.00,1082106,1467903,3,9
33.00,4621.00,1161802,1484306,2,5
33.00,4627.00,1039707,1288904,2,4
33.00,4630.00,1468305,1105703,2,4
33.00,4630.00,1474703,1233904,2,5
33.00,4631.00,1129202,1226603,1,3
33.00,4634.00,1169706,1320402,2,4
33.00,4637.00,1039708,1474703,4,10
33.00,4639.00,1072102,1039707,2,4
33.00,4643.00,1295304,1349505,2,4
33.00,4643.00,1484306,1449202,2,4
33.00,4645.00,1457002,1288904,3,8
33.00,4646.00,1483106,1474703,1,2
33.00,4648.00,1405702,1129202,1,1
33.00,4651.00,1129202,1233904,1,3
33.00,4652.00,1039707,1197705,2,4
33.00,4653.00,1226402,1468305,1,2
33.00,4655.00,1082106,1467903,3,8
33.00,4655.00,1105703,1393102,2,5
33.00,4655.00,1169707,1129806,4,10
33.00,4658.00,1105704,1099402,4,10
33.00,4659.00,1393008,1079206,3,9
33.00,4664.00,1219103,1069302,1,1
33.00,4664.00,1226402,1169706,1,2
33.00,4665.00,1071302,1288904,2,6
33.00,4671.00,1467903,1477104,1,3
33.00,4673.00,1129202,1489302,2,6
33.00,4676.00,1393008,1463502,1,2
33.00,4676.00,1484306,1072103,4,11
33.00,4677.00,1334207,1288904,1,2
33.00,4680.00,1537003,1105704,3,7
33.00,4681.00,1039708,1025703,3,9
33.00,4681.00,1477104,1490803,1,3
33.00,4682.00,1169706,1226402,1,2
33.00,4682.00,1288904,1289209,4,11
33.00,4686.00,1349505,1129202,2,4
33.00,4686.00,1393008,1463502,4,11
33.00,4687.00,1119302,1039707,1,3
33.00,4687.00,1239103,1320403,3,7
33.00,4690.00,1463502,1072103,3,8
33.00,4697.00,1410005,1039707,2,5
33.00,4701.00,1129202,1537002,2,6
33.00,4702.00,1379611,1474703,3,7
33.00,4703.00,1161802,1463502,2,5
33.00,4703.00,1320403,1452402,3,9
33.00,4707.00,1072103,1349506,4,10
33.00,4709.00,1052907,1169707,4,10
33.00,4709.00,1226403,1039708,3,8
33.00,4714.00,1474703,1119302,3,7
33.00,4715.00,1069302,1245102,1,3
33.00,4715.00,1319802,1125905,3,9
33.00,4717.00,1537605,1129203,4,10
33.00,4718.00,1468306,1474703,3,8
33.00,4723.00,1105703,1410005,2,4
33.00,4723.00,1490804,1129203,4,10
33.00,4727.00,1319802,1474703,3,9
33.00,4730.00,1410702,1039707,2,6
33.00,4731.00,1069303,1289209,3,8
33.00,4732.00,1071302,1039707,1,3
33.00,4732.00,1129806,1288904,2,4
33.00,4732.00,1161802,1349505,2,4
33.00,4733.00,1129806,1295304,3,8
33.00,4735.00,1082106,1330303,1,1
33.00,4736.00,1069303,1104206,3,7
33.00,4738.00,1474703,1393008,1,1
33.00,4739.00,1072102,1501606,2,6
33.00,4742.00,1320402,1412202,2,6
33.00,4744.00,1288904,1477104,2,5
33.00,4744.00,1477104,1530402,3,8
33.00,4746.00,1467903,1323202,4,11
33.00,4748.00,1052907,1402702,4,10
33.00,4750.00,1039707,1071302,1,3
33.00,4751.00,1486903,1410703,3,8
33.00,4752.00,1412202,1129203,3,9
33.00,4754.00,1039708,1106606,3,7
33.00,4759.00,1468305,1161802,1,3
33.00,4761.00,1490803,1477104,1,3
33.00,4764.00,1069303,1143302,3,7
33.00,4766.00,1025703,1082106,4,10
33.00,4768.00,1069302,1219103,2,6
33.00,4769.00,1106606,1129203,3,9
33.00,4769.00,1320403,1042302,4,11
33.00,4772.00,1295304,1129806,3,9
33.00,4774.00,1129203,1348702,3,8
33.00,4775.00,1348702,1295304,1,1
33.00,4776.00,1477104,1247805,4,10
33.00,4777.00,1349505,1129202,2,4
33.00,4782.00,1320402,1105703,2,4
33.00,4782.00,1467903,1042302,1,3
33.00,4784.00,1405703,1410703,3,9
33.00,4784.00,1486903,1105703,2,4
33.00,4786.00,1226402,1477104,2,6
33.00,4787.00,1463502,1161802,2,5
33.00,4788.00,1072103,1069303,3,9
33.00,4790.00,1348702,1393008,2,6
33.00,4793.00,1247805,1474703,1,2
33.00,4793.00,1474703,1104205,2,6
33.00,4795.00,1161802,1289208,1,2
33.00,4795.00,1468903,1129203,3,9
33.00,4795.00,1501606,1474703,3,9
33.00,4797.00,1334207,1288904,4,10
33.00,4803.00,1143302,1410703,3,8
33.00,4804.00,1405703,1477104,3,9
33.00,4804.00,1483106,1042302,2,6
33.00,4805.00,1562405,1039708,3,9
33.00,4810.00,1226403,1393008,4,11
33.00,4817.00,1330304,1410006,3,7
33.00,4819.00,1289209,1474703,3,7
33.00,4819.00,1410703,1486903,3,9
33.00,4820.00,1320403,1127805,3,8
33.00,4820.00,1449202,1129202,2,4
33.00,4825.00,1119302,1039707,1,2
33.00,4826.00,1129203,1537605,4,10
33.00,4829.00,1410005,1393008,1,3
33.00,4833.00,1501606,1463502,3,7
33.00,4834.00,1320402,1079206,1,2
33.00,4834.00,1448903,1129203,4,10
33.00,4841.00,1039707,1221702,1,1
33.00,4842.00,1320402,1467903,2,5
33.00,4850.00,1330303,1105703,2,4
33.00,4850.00,1410703,1486903,3,8
33.00,4854.00,1501606,1474703,3,8
33.00,4856.00,1410703,1039708,3,9
33.00,4857.00,1079206,1039707,2,5
33.00,4858.00,1129203,1330304,4,11
33.00,4858.00,1483106,1474703,2,6
33.00,4860.00,1463502,1323202,3,7
33.00,4860.00,1474703,1405703,4,11
33.00,4861.00,1474703,1288904,2,5
33.00,4863.00,1410702,1289208,1,1
33.00,4868.00,1169706,1541206,1,2
33.00,4870.00,1467903,1483106,3,8
33.00,4871.00,1449203,1129203,3,9
33.00,4873.00,1161803,1467903,3,7
33.00,4875.00,1129203,1486903,4,10
33.00,4876.00,1129202,1289208,2,5
33.00,4879.00,1474703,1143302,2,5
33.00,4881.00,1289208,1323202,2,4
33.00,4887.00,1474703,1129202,2,6
33.00,4889.00,1489302,1288904,1,2
33.00,4895.00,1486903,1129202,2,5
33.00,4897.00,1289209,1410703,3,8
33.00,4897.00,1393008,1226403,4,11
33.00,4899.00,1474703,1486903,2,6
33.00,4899.00,1477104,1298203,4,11
33.00,4901.00,1348702,1410703,4,11
33.00,4902.00,1039707,1410005,1,1
33.00,4902.00,1129202,1530402,1,3
